code,name,source,category,section,page_pdf,air_g,energy_kcal,protein_g,fat_g,carb_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_c_mg,bdd_percent
GP035,"Cured yellow bigeye scad, raw",DABM-1964,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,68,59.0,138,27.0,3.3,0.0,0.0,0.7,50.0,100.0,2.0,,,,,45.0,,,0.1,,,0.0,90.0
GP036,"Dried bigeye scad, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,68,43.0,194,38.0,3.5,0.0,0.0,15.5,20.0,200.0,1.0,,,,,0.0,0.0,,0.01,,,0.0,
GP037,"Dried three-spot gourami, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,68,30.0,289,38.0,14.0,0.0,0.0,18.0,40.0,100.0,0.7,,,,,0.0,0.0,,0.0,,,0.0,
GP038,"Salted grouper fish, raw",KZGMI-2001 PANGAN,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,68,34.7,199,34.1,3.8,7.1,,20.3,94.0,92.0,2.2,377.0,57.0,0.1,3.2,2481.0,,,1.5,0.13,7.2,,
GP040,"Dried rice-sized anchovy, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,34.5,144,32.5,0.6,0.0,0.0,32.4,1000.0,1000.0,3.0,312.0,,,,61.0,,,0.1,,,0.0,
GP041,"Anchovy powder, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,15.0,277,60.0,2.3,1.8,0.0,20.9,1209.0,1225.0,3.0,,,,,90.0,,,0.1,,,0.0,
GP042,"Dried anchovy, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,37.8,170,33.4,3.0,0.0,0.0,25.8,1200.0,1500.0,3.6,,,,,64.0,,,0.15,,,0.0,
GP043,"Dried unsalted anchovy, raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,16.7,331,68.7,4.2,0.0,0.0,10.4,2381.0,1500.0,23.4,,,,,61.0,,,0.1,,,0.0,
GP044,"Anchovy flour, raw",KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,5.2,347,48.8,6.4,19.6,0.0,20.0,4608.0,1200.0,18.6,,,,,61.0,0.0,130.0,1.12,,,0.0,
GP045,"Smoked shellfish, raw",KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,9.3,393,38.9,13.3,29.4,,9.1,420.0,410.0,8.5,160.0,50.0,0.6,3.7,,,,0.3,1.7,0.2,,100.0
GP046,"Shellfish jerky, raw",KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,18.3,357,41.1,10.0,25.6,0.0,5.0,217.0,904.0,5.2,,,,,0.0,,329.0,0.27,,,0.0,100.0
GP047,"Dried small shrimp (rebon), raw",DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,21.6,299,59.4,3.6,3.2,0.0,12.2,2306.0,625.0,21.4,,,,,0.0,0.0,,0.06,,,0.0,
GP048,"Sea bamboo shoot, raw",KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,18.2,320,7.2,4.2,63.3,,7.1,240.0,570.0,6.6,20.0,1040.0,1.5,6.2,917.0,,,0.0,0.0,4.9,,
GP049,Canned sardines,DABM-60/64,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,47.1,338,21.1,27.0,1.0,0.0,3.8,354.0,434.0,3.5,,,,,76.0,0.0,,0.1,,,0.0,
GP050,"Sea cucumber jerky, raw",KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,12.5,462,39.1,32.4,3.5,0.0,12.5,499.0,616.0,96.4,315.0,402.5,,,2.0,0.0,144.0,1.37,0.0,5.3,0.0,100.0
GP051,"Dried shrimp, raw",KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,14.9,278,62.6,4.1,2.2,,16.2,760.0,510.0,5.2,540.0,360.0,2.4,3.2,39.0,,,,,0.1,,
GP052,"Papay shrimp, raw",KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,24.5,273,47.8,3.8,12.5,,11.5,1109.0,789.0,2.4,651.0,802.0,2.6,10.8,,,,,,,,
GP053,Haruwan catfish shredded floss (abon haruwan),KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,11.6,513,23.7,37.0,21.3,,6.4,25.0,25.0,0.5,61.0,15.0,0.0,0.2,,,,,,,,100.0
GP055,Fermented climbing perch dish (betok wadi),KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,69.2,145,16.3,7.0,4.1,,3.4,405.0,523.0,1.8,69.0,203.0,1.0,1.3,,,,0.22,,,,
GP056,Bou ninahu ndamate fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,69,79.5,79,16.3,1.0,1.1,,2.1,,,,67.0,,,,691.0,,,0.1,0.0,0.1,,
GP058,Smoked skipjack tuna (cakalang asar),KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,64.3,155,20.1,3.8,10.2,,1.6,20.0,240.0,2.1,90.0,390.0,0.3,0.1,86.0,,,,0.7,0.2,,
GP059,Fried eel jerky dish (dendeng belut),KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,8.2,382,55.7,14.1,8.0,0.0,14.0,1069.0,654.0,15.4,,,,,28.0,,1.48,0.48,,,0.0,
GP060,Fried tilapia jerky dish (dendeng mujahir),KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,6.5,598,74.3,26.9,9.2,0.0,13.1,1957.0,1447.0,7.4,,,,,18.0,,25.0,0.19,,,0.0,
GP061,Fish fillet sandwich (fillet-o-fish),KZGMS-1993,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,51.0,270,12.3,15.9,19.3,0.2,1.5,239.0,272.0,1.8,439.0,,,,34.0,,580.0,0.59,,,0.0,
GP062,Gete fish in sour broth dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,80.1,75,8.2,2.0,6.0,,3.8,1620.0,880.0,0.8,260.0,150.0,0.1,1.5,,,,,,0.1,,
GP063,Acehnese sour spicy fish curry (gulai asam keueung),KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,86.0,52,10.0,0.5,1.8,,1.7,62.0,102.0,0.3,332.0,141.0,0.0,1.0,,,,0.18,0.34,,,
GP065,Fish curry dish,KZGMS-1993,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,75.7,106,16.5,3.3,2.5,,2.0,306.0,196.0,4.8,743.0,,,,86.0,,2760.0,0.32,,,0.0,
GP064,Swamp fish curry dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,72.1,148,10.0,9.8,5.0,,3.1,103.0,82.0,0.7,525.0,256.0,0.1,0.9,,,,0.26,0.02,,,
GP066,Keumamah dried fish curry,KGZMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,81.4,110,5.9,8.2,3.2,,1.3,32.0,96.0,1.0,335.0,121.0,0.2,0.9,,,,0.33,0.04,,,100.0
GP067,Oyster curry dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,73.1,132,9.0,7.2,7.8,,2.9,53.0,134.0,3.7,285.0,133.0,1.1,0.7,389.0,,,0.29,0.12,,,
GP068,Sweet and sour gourami dish,KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,63.1,192,12.7,10.1,12.7,0.0,2.4,283.0,169.0,1.1,,,,,19.0,,1440.0,0.1,,,0.0,
GP069,Red smoked fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,69.2,146,17.7,5.9,5.6,,1.6,100.0,240.0,4.0,170.0,310.0,0.3,1.4,224.0,0.0,,,,,,
GP070,Fried jambal salted catfish dish,KZGMS-1993,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,13.4,286,48.5,9.2,2.3,,26.6,207.0,457.0,3.3,,,,,109.0,,160.0,0.4,,3.1,0.0,
GP071,Jukku pallu kaloa fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,69.4,15,15.2,4.3,8.8,,2.3,40.0,170.0,1.1,605.0,153.0,0.6,1.1,,,,0.3,0.14,7.5,,
GP072,Kaholeo fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,11.2,413,28.7,19.8,29.8,,10.5,909.0,1291.0,0.0,0.0,1171.0,0.1,3.1,4236.0,,,1.34,0.03,5.7,,
GP073,Penjah fish sauce dish (lawara penjah),KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,64.5,207,7.4,15.4,9.6,,2.9,114.0,219.0,5.9,683.0,117.0,0.5,0.7,0.0,38.0,,0.19,0.04,,14.0,100.0
GP074,Model fish cake soup dish,KZGMI-2001 PANGAN,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,70,83.9,79,2.2,4.0,8.6,,1.3,8.0,33.0,0.8,147.0,34.0,0.1,0.5,,,,0.16,0.02,,,
GP076,Parede baleh fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,80.0,87,10.5,2.5,5.5,,1.5,35.0,215.0,0.9,416.0,59.0,0.1,0.2,,,,0.24,0.0,0.7,,
GP077,Adaan fish cake (pempek adaan) dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,62.6,162,4.9,3.0,27.8,,1.7,26.0,116.0,1.0,488.0,119.0,0.1,0.2,,,,0.3,0.03,1.0,,
GP078,Belida fish cake (pempek belida) dish,KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,61.4,156,4.2,1.4,31.6,0.2,1.4,100.0,55.0,3.3,,,,,0.0,,0.0,0.03,,,0.0,
GP079,Submarine egg fish cake (pempek kapal selam) dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,63.4,152,4.5,2.3,28.2,,1.6,19.0,115.0,1.6,628.0,91.0,0.1,0.2,,,,0.2,0.03,1.0,,
GP080,Kelesan fish cake (pempek kelesan) dish,KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,53.0,211,12.3,6.1,26.6,0.4,2.0,840.0,176.0,1.8,,,,,14.0,,888.0,0.25,,,0.0,
GP081,Fish skin cake (pempek kulit) dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,45.7,243,5.2,7.3,39.1,,2.7,16.0,96.0,2.0,555.0,102.0,0.1,0.6,,,,0.2,0.02,0.9,,
GP082,Egg fish cake (pempek telur) dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,62.4,156,4.7,2.7,28.3,,1.9,13.0,83.0,1.3,448.0,48.0,0.1,0.6,,,,0.2,0.05,1.1,,
GP083,Mackerel fish cake (pempek tenggiri) dish,KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,56.3,173,7.2,1.2,33.4,0.2,1.9,164.0,80.0,3.1,,,,,0.0,,0.0,0.02,,,0.0,
GP084,Catfish pencok salad dish,KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,47.5,372,7.8,36.3,3.5,0.0,4.9,289.0,295.0,5.3,,,,,64.0,0.0,12070.0,0.12,,,0.0,
GP085,Pinda smoked fish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,71.0,107,15.9,0.6,0.4,,3.1,375.0,336.0,1.9,526.0,330.0,0.2,1.0,896.0,,,0.89,0.05,0.5,,
GP086,Kenari pindang fish dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,80.1,124,9.5,9.6,0.0,,2.8,120.0,220.0,1.3,370.0,270.0,0.3,1.2,18.0,381.0,,,,0.1,,
GP087,Octopus saboko dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,76.2,87,15.7,1.5,2.6,,4.1,60.0,14.0,2.1,200.0,180.0,0.9,4.0,38.0,,,,,,,
GP088,Saltan saboko dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,76.0,113,17.1,3.6,3.0,,0.3,240.0,60.0,0.5,40.0,350.0,0.2,0.6,27.0,,,,,0.1,,
GP089,Sardine saboko dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,70.0,110,12.9,4.3,4.9,,7.9,220.0,520.0,6.0,200.0,280.0,0.2,3.9,37.0,,,,,,,
GP090,Milkfish satay (sate bandeng),BKP,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,47.1,283,12.1,16.8,20.9,2.0,3.1,118.0,186.0,1.2,543.0,199.0,0.2,0.9,,2.0,0.0,0.02,0.02,0.0,0.0,82.4
GP091,Sepi fermented crab paste dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,66.1,88,7.9,1.6,10.6,,13.8,924.0,350.0,2.3,873.0,258.0,1.0,1.1,783.0,,,,,,,
GP092,Tekwan fish ball soup dish,KZGMI-2001,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,86.7,53,1.9,0.9,9.4,,1.1,9.0,41.0,1.0,174.0,42.0,0.0,0.0,99.0,,,0.1,0.02,0.4,,
GP093,Chili stir-fried anchovy dish (teri belado),KZGPI-1990,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,71,25.8,365,23.7,22.3,17.5,0.0,10.9,869.0,348.0,4.0,,,,,27.0,,1567.0,0.13,,,0.0,
GP095,Stir-fried keumamah dried fish,KGZMI-2001 PANGAN,"4.7. IKAN, KERANG, UDANG DAN HASIL OLAHANNYA",composite,72,45.7,300,14.5,20.0,15.5,4.5,4.3,,,,,,,,,8.0,,0.63,0.04,,7.0,100.0
HR001,"Free-range chicken egg, fresh",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,73.1,174,10.8,14.0,1.2,0.0,0.9,68.0,268.0,4.9,190.0,141.0,0.6,1.5,203.0,23.0,125.0,0.78,0.62,0.2,,87.0
HR002,"Commercial chicken egg, fresh",KZGPI-1990,4.8. TELUR DAN HASIL OLAHANNYA,single,73,74.3,154,12.4,10.8,0.7,0.0,0.8,86.0,258.0,3.0,142.0,118.5,0.16,1.0,61.0,22.0,104.0,0.12,0.38,0.2,0.0,89.0
HR003,"Commercial chicken egg yolk, fresh",DABM-1964,4.8. TELUR DAN HASIL OLAHANNYA,single,73,49.4,355,16.3,31.9,0.7,0.0,1.7,147.0,586.0,7.2,111.0,107.5,0.2,2.5,606.0,63.0,,0.27,0.51,0.2,0.0,100.0
HR004,"Commercial chicken egg white, fresh",DABM-1964,4.8. TELUR DAN HASIL OLAHANNYA,single,73,87.8,50,10.8,0.0,0.8,0.0,0.6,6.0,17.0,0.2,164.0,138.5,0.03,0.4,0.0,0.0,,0.0,0.26,0.4,0.0,100.0
HR005,"Alabio duck egg, fresh",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,70.0,187,11.8,14.2,3.0,0.0,1.0,60.0,268.0,6.0,115.0,80.0,0.6,1.7,180.0,437.0,,1.55,0.37,0.1,,90.0
HR006,"Duck egg yolk, fresh",DABM-1964,4.8. TELUR DAN HASIL OLAHANNYA,single,73,47.0,386,17.0,35.0,0.8,0.0,0.2,150.0,400.0,7.0,106.0,90.7,0.09,2.5,870.0,747.0,,0.6,0.68,1.4,0.0,100.0
HR007,"Duck egg white, fresh",DABM-1964,4.8. TELUR DAN HASIL OLAHANNYA,single,73,88.0,54,11.0,0.0,0.8,0.0,0.2,21.0,20.0,0.1,184.0,150.2,0.13,0.1,0.0,0.0,,0.01,0.02,0.1,0.0,100.0
HR008,"Pond duck egg, fresh",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,67.7,187,10.9,12.4,7.9,0.0,1.1,64.0,295.0,5.4,209.0,146.0,0.4,1.8,378.0,471.0,375.0,1.62,0.03,0.1,,90.0
HR009,"Maleo bird egg, fresh",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,36.0,436,26.5,36.3,0.4,,0.8,154.0,120.0,4.3,77.0,333.0,0.4,2.9,3987.0,,,,1.0,0.2,,
HR010,"Sea turtle egg, fresh",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,77.4,136,8.6,10.1,2.7,0.0,1.2,66.0,282.0,3.4,478.0,115.0,0.5,1.4,82.0,17.0,,0.21,0.02,0.0,0.0,90.0
HR011,"Quail egg, fresh",FCTEA-1972,4.8. TELUR DAN HASIL OLAHANNYA,single,73,79.8,116,10.7,7.0,1.6,0.0,0.9,65.0,191.0,3.5,111.0,11.0,0.05,1.2,95.0,80.0,,0.13,0.65,0.1,0.0,100.0
HP001,Egg omelet dish (dadar telur),KZGPI-1990,4.8. TELUR DAN HASIL OLAHANNYA,single,73,61.9,251,16.3,19.4,1.4,0.0,1.0,62.0,250.0,2.5,,,,,36.0,,221.0,0.21,0.0,,0.0,100.0
HP002,"Salted duck egg, raw",DABM-60/64,4.8. TELUR DAN HASIL OLAHANNYA,single,73,66.5,179,13.6,13.3,4.4,0.0,2.2,120.0,157.0,1.8,483.0,140.1,,,253.0,13.0,,0.28,0.98,0.6,0.0,83.0
HP003,Duck egg omelet dish,KZGPI-1990,4.8. TELUR DAN HASIL OLAHANNYA,single,73,55.1,301,20.0,23.7,0.0,0.0,1.2,71.0,600.0,9.2,,,,,122.0,,613.0,0.35,,,0.0,100.0
HP004,"Fish roe, salted, raw",KZGMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,37.8,358,20.7,26.4,9.4,0.0,5.7,48.0,311.0,15.1,2684.0,59.0,0.4,3.0,1866.0,0.0,,0.21,0.54,2.1,,100.0
HP005,Bayau mi balu egg dish,KGZMI-2001,4.8. TELUR DAN HASIL OLAHANNYA,single,73,36.1,313,6.0,12.2,44.8,,0.9,,,,,,,,783.0,89.0,,0.14,0.27,9.7,,100.0
HP007,Egg kalio (dry coconut milk curry) dish,KZGMS-1993 PANGAN,4.8. TELUR DAN HASIL OLAHANNYA,single,74,65.9,193,10.6,12.4,9.7,,1.4,148.0,246.0,3.8,540.0,,,,160.0,,3600.0,0.44,,,0.0,100.0
JR001,"Cream (milk top), fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,72.5,204,2.6,20.0,4.0,0.0,0.9,97.0,77.0,0.1,,,,,252.0,191.0,,0.03,0.2,0.1,1.0,100.0
JR002,Breast milk (human milk),FCTEA-1972,4.9. SUSU DAN HASIL OLAHANNYA,single,75,88.1,62,1.5,3.2,7.0,0.0,0.2,34.0,20.0,0.2,15.0,41.0,0.01,0.4,,7.0,,0.01,0.03,0.2,,100.0
JR003,"Goat milk, fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,85.9,64,4.3,2.3,6.6,0.0,0.9,98.0,78.0,2.7,35.0,160.0,0.33,0.1,38.0,0.0,,0.06,0.45,0.3,1.0,100.0
JR004,"Buffalo milk, fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,73.8,160,6.3,12.0,7.1,,0.8,216.0,101.0,0.2,82.0,,,0.3,24.0,,,0.04,0.07,,1.0,100.0
JR005,"Horse milk, fresh",FCTEA-1972,4.9. SUSU DAN HASIL OLAHANNYA,single,75,91.0,40,2.0,1.1,5.4,0.0,0.4,,,,,37.4,0.0,0.0,,1.0,,0.0,0.2,0.2,,100.0
JR006,"Cow milk, fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,88.3,61,3.2,3.5,4.3,0.0,0.7,143.0,60.0,1.7,36.0,149.0,0.02,0.3,39.0,12.0,,0.03,0.18,0.2,1.0,100.0
JP001,Ice cream,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,62.1,210,4.0,12.5,20.6,0.0,0.8,123.0,99.0,0.1,78.0,193.4,0.0,0.7,158.0,0.0,,0.04,0.23,0.1,1.0,100.0
JP002,Hangop (buttermilk-based fermented product),DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,84.0,65,10.0,1.0,3.5,0.0,1.5,180.0,190.0,0.2,126.0,374.4,0.0,,,22.0,,0.03,0.43,0.2,,100.0
JP003,Cheese,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,38.5,326,22.8,20.3,13.1,0.0,5.3,777.0,338.0,1.5,1410.0,82.7,0.03,3.1,227.0,128.0,,0.01,0.37,0.1,1.0,100.0
JP004,Quark (fresh cheese),DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,59.0,242,19.0,17.0,3.0,0.0,2.0,300.0,350.0,0.5,37.0,72.7,0.01,0.2,173.0,0.0,,0.03,0.38,0.0,,100.0
JP005,"Acidified infant formula, powder",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,2.5,418,19.0,9.0,65.5,0.0,4.0,800.0,600.0,7.0,188.0,486.5,0.0,0.0,303.0,83.0,,1.0,1.31,0.7,30.0,100.0
JP006,Powdered milk,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,3.5,513,24.6,30.0,36.2,0.0,5.7,904.0,694.0,0.6,380.0,1330.0,0.02,4.1,476.0,118.0,,0.29,1.39,1.6,6.0,100.0
JP007,Sweetened condensed milk,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,25.0,343,8.2,10.0,55.0,0.0,1.8,275.0,209.0,0.2,150.0,320.0,0.02,1.0,155.0,46.0,,0.05,0.43,0.4,1.0,100.0
JP008,Unsweetened condensed milk,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,73.7,138,7.0,7.9,9.9,,1.5,243.0,195.0,0.2,140.0,303.0,,,121.0,,,0.05,,0.0,1.0,100.0
JP009,Skim milk powder,DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,3.5,359,35.6,1.0,52.0,0.0,7.9,1300.0,1030.0,0.6,470.0,1745.0,0.04,4.1,,10.0,,0.35,1.05,1.2,7.0,100.0
JP010,"Skim milk, fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,90.5,36,3.5,0.1,5.1,,0.8,123.0,97.0,0.1,38.0,,,,0.0,,,0.04,,,1.0,100.0
JP011,"Yogurt, fresh",DABM-1964,4.9. SUSU DAN HASIL OLAHANNYA,single,75,88.0,52,3.3,2.5,4.0,0.0,2.2,120.0,90.0,0.1,40.0,299.0,0.01,0.6,22.0,10.0,,0.04,0.1,0.2,0.0,100.0
KR001,"Half-mature coconut flesh, fresh",DABM-1964,4.10. LEMAK DAN MINYAK,single,77,70.0,180,4.0,15.0,10.0,2.4,1.0,8.0,55.0,1.3,4.0,317.7,0.29,2.9,,0.0,10.0,0.05,0.01,0.11,4.0,53.0
KR002,"Mature coconut flesh, fresh",DABM-1964,4.10. LEMAK DAN MINYAK,single,77,46.9,359,3.4,34.7,14.0,4.7,1.0,21.0,98.0,2.0,3.0,293.9,0.44,1.1,0.0,0.0,,0.1,0.0,0.0,2.0,53.0
KR003,Pork fat (lard),DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR004,Pork fat (bacon),DABM-1964,4.10. LEMAK DAN MINYAK,single,77,20.0,626,9.1,65.0,1.1,0.0,4.8,13.0,108.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0,,0.38,0.0,0.0,0.0,100.0
KR005,Fish fat,KZGMI-2001,4.10. LEMAK DAN MINYAK,single,77,43.3,372,12.0,29.4,14.4,0.0,0.3,20.0,230.0,32.7,60.0,52.0,0.4,1.1,,,,0.49,0.13,,,100.0
KR006,Buffalo fat (beef fat),DABM-1964,4.10. LEMAK DAN MINYAK,single,77,5.0,818,1.5,90.0,0.0,0.0,3.5,0.0,0.0,0.0,29.0,25.8,0.0,0.0,0.0,283.0,,0.0,0.0,0.7,0.0,100.0
KR007,Shark liver oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR008,Fish oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24242.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR009,Peanut oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR010,Soybean oil,FCTEA-1972,4.10. LEMAK DAN MINYAK,single,77,0.1,883,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR011,Coconut oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,870,1.0,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0
KR012,Palm oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18181.0,,0.0,0.0,0.0,0.0,100.0
KR013,Sesame oil,FCTEA-1972,4.10. LEMAK DAN MINYAK,single,77,0.1,881,0.2,99.7,0.0,0.0,0.0,10.0,5.0,0.1,2.0,20.0,0.0,0.0,0.0,0.0,,0.01,0.07,0.1,0.0,100.0
KR014,Olive oil,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,0.0,884,0.0,100.0,0.0,0.0,0.0,14.0,0.0,1.2,7.0,0.0,0.0,0.0,,0.0,,0.0,0.0,5.0,,100.0
KP001,Margarine,DABM-1964,4.10. LEMAK DAN MINYAK,single,77,15.5,720,0.6,81.0,0.4,0.0,2.5,20.0,16.0,0.0,760.0,25.9,0.0,0.0,606.0,633.0,,0.0,0.0,0.0,0.0,100.0
